Model,TargetType,SalePrice,PredictedPrice,Residual,PercentError,AbsolutePercentError,Neighborhood,OverallQual,TotalSF,HasGarage
Lasso,Actual,438780,371845.42335151555,66934.57664848445,0.15254700908994132,0.15254700908994132,StoneBr,10,4355,1
Lasso,Log,438780,399649.03716910013,39130.962830899865,0.089181281806144,0.089181281806144,StoneBr,10,4355,1
Ridge,Actual,124900,112060.73060065944,12839.269399340556,0.10279639230857131,0.10279639230857131,CollgCr,5,1560,1
Ridge,Log,124900,118784.50450715226,6115.495492847738,0.04896313445034218,0.04896313445034218,CollgCr,5,1560,1
Lasso,Actual,124900,110071.6939463351,14828.306053664899,0.11872142556977501,0.11872142556977501,CollgCr,5,1560,1
Lasso,Log,124900,119242.01570867978,5657.984291320216,0.045300114422099406,0.045300114422099406,CollgCr,5,1560,1
Ridge,Actual,158000,181835.4135524321,-23835.41355243209,-0.1508570478002031,0.1508570478002031,SawyerW,6,2316,1
Ridge,Log,158000,177762.3429268143,-19762.342926814308,-0.12507811978996397,0.12507811978996397,SawyerW,6,2316,1
Lasso,Actual,158000,181549.73853946704,-23549.738539467042,-0.14904897809789266,0.14904897809789266,SawyerW,6,2316,1
Lasso,Log,158000,173333.5256241476,-15333.525624147587,-0.09704763053257967,0.09704763053257967,SawyerW,6,2316,1
Ridge,Actual,101000,98181.69780625004,2818.302193749958,0.027903982116336216,0.027903982116336216,IDOTRR,5,1641,1
Ridge,Log,101000,110529.92458440537,-9529.924584405366,-0.09435568895450858,0.09435568895450858,IDOTRR,5,1641,1
Lasso,Actual,101000,97114.81106967437,3885.188930325632,0.03846721713193695,0.03846721713193695,IDOTRR,5,1641,1
Lasso,Log,101000,109637.84815551009,-8637.848155510088,-0.08552324906445631,0.08552324906445631,IDOTRR,5,1641,1
Ridge,Actual,202500,216137.22672713615,-13637.226727136149,-0.06734432951672173,0.06734432951672173,NridgHt,8,2740,1
Ridge,Log,202500,205071.77335085327,-2571.773350853269,-0.01270011531285565,0.01270011531285565,NridgHt,8,2740,1
Lasso,Actual,202500,215612.83760810766,-13112.837608107657,-0.06475475362028472,0.06475475362028472,NridgHt,8,2740,1
Lasso,Log,202500,206209.57952252167,-3709.5795225216716,-0.018318911222329242,0.018318911222329242,NridgHt,8,2740,1
Ridge,Actual,140000,174631.495726026,-34631.49572602601,-0.24736782661447151,0.24736782661447151,OldTown,7,2286,1
Ridge,Log,140000,150570.4125062584,-10570.412506258406,-0.07550294647327432,0.07550294647327432,OldTown,7,2286,1
Lasso,Actual,140000,177379.05318012266,-37379.05318012266,-0.2669932370008761,0.2669932370008761,OldTown,7,2286,1
Lasso,Log,140000,152090.58483295722,-12090.584832957218,-0.0863613202354087,0.0863613202354087,OldTown,7,2286,1
Ridge,Actual,219500,261739.41314004952,-42239.413140049524,-0.19243468400933725,0.19243468400933725,CollgCr,7,3091,1
Ridge,Log,219500,237272.22272165946,-17772.222721659462,-0.0809668461123438,0.0809668461123438,CollgCr,7,3091,1
Lasso,Actual,219500,256721.27764326072,-37221.27764326072,-0.16957301887590306,0.16957301887590306,CollgCr,7,3091,1
Lasso,Log,219500,232198.39220826927,-12698.392208269273,-0.057851445140178925,0.057851445140178925,CollgCr,7,3091,1
Ridge,Actual,317000,288178.2417844267,28821.758215573325,0.09092037291978967,0.09092037291978967,NridgHt,8,3616,1
Ridge,Log,317000,289939.76456617843,27060.235433821566,0.08536351871868002,0.08536351871868002,NridgHt,8,3616,1
Lasso,Actual,317000,288212.4787587395,28787.521241260518,0.09081236984624769,0.09081236984624769,NridgHt,8,3616,1
Lasso,Log,317000,291663.05623416987,25336.943765830132,0.07992726740009505,0.07992726740009505,NridgHt,8,3616,1
Ridge,Actual,180000,265518.6888179404,-85518.68881794042,-0.47510382676633567,0.47510382676633567,NAmes,7,4154,1
Ridge,Log,180000,245434.72294145878,-65434.72294145878,-0.3635262385636599,0.3635262385636599,NAmes,7,4154,1
Lasso,Actual,180000,264033.20379627874,-84033.20379627874,-0.46685113220154856,0.46685113220154856,NAmes,7,4154,1
Lasso,Log,180000,243017.4149285677,-63017.41492856771,-0.35009674960315396,0.35009674960315396,NAmes,7,4154,1
Ridge,Actual,226000,229950.2091327241,-3950.2091327240923,-0.017478801472230496,0.017478801472230496,CollgCr,7,2932,1
Ridge,Log,226000,216580.2955991255,9419.7044008745,0.041680107968471235,0.041680107968471235,CollgCr,7,2932,1
Lasso,Actual,226000,228341.6142255919,-2341.6142255919112,-0.010361124891999607,0.010361124891999607,CollgCr,7,2932,1
Lasso,Log,226000,212076.22614350438,13923.773856495623,0.06160961883405143,0.06160961883405143,CollgCr,7,2932,1
Ridge,Actual,80000,64516.84696295229,15483.153037047712,0.1935394129630964,0.1935394129630964,OldTown,4,1494,1
Ridge,Log,80000,89845.01932705897,-9845.019327058966,-0.12306274158823707,0.12306274158823707,OldTown,4,1494,1
Lasso,Actual,80000,63351.28149546837,16648.71850453163,0.20810898130664537,0.20810898130664537,OldTown,4,1494,1
Lasso,Log,80000,91419.78253843202,-11419.782538432017,-0.14274728173040022,0.14274728173040022,OldTown,4,1494,1
Ridge,Actual,225000,214667.49506768622,10332.50493231378,0.04592224414361679,0.04592224414361679,ClearCr,7,3591,1
Ridge,Log,225000,185182.69276401203,39817.30723598797,0.17696580993772432,0.17696580993772432,ClearCr,7,3591,1
Lasso,Actual,225000,217668.69941506407,7331.300584935932,0.03258355815527081,0.03258355815527081,ClearCr,7,3591,1
Lasso,Log,225000,187179.28060838234,37820.71939161766,0.16809208618496738,0.16809208618496738,ClearCr,7,3591,1
Ridge,Actual,244000,306249.5951054109,-62249.5951054109,-0.25512129141561846,0.25512129141561846,NAmes,7,4446,1
Ridge,Log,244000,276925.1123867396,-32925.11238673958,-0.13493898519155564,0.13493898519155564,NAmes,7,4446,1
Lasso,Actual,244000,295919.8513234156,-51919.85132341558,-0.21278627591563765,0.21278627591563765,NAmes,7,4446,1
Lasso,Log,244000,268331.62656933535,-24331.62656933535,-0.09971978102186618,0.09971978102186618,NAmes,7,4446,1
Ridge,Actual,129500,124758.91252506731,4741.08747493269,0.03661071409214433,0.03661071409214433,Mitchel,4,1690,1
Ridge,Log,129500,129502.58697004651,-2.5869700465118513,-1.997660267576719e-05,1.997660267576719e-05,Mitchel,4,1690,1
Lasso,Actual,129500,121081.1266045293,8418.873395470699,0.0650106053704301,0.0650106053704301,Mitchel,4,1690,1
Lasso,Log,129500,129355.81187641904,144.18812358095602,0.0011134218037139462,0.0011134218037139462,Mitchel,4,1690,1
Ridge,Actual,185000,219139.60427967063,-34139.60427967063,-0.18453840151173315,0.18453840151173315,Gilbert,7,2550,1
Ridge,Log,185000,214330.42400886925,-29330.424008869246,-0.1585428324803743,0.1585428324803743,Gilbert,7,2550,1
Lasso,Actual,185000,217960.69140991237,-32960.69140991237,-0.17816589951303982,0.17816589951303982,Gilbert,7,2550,1
Lasso,Log,185000,211714.52351983896,-26714.523519838956,-0.14440282983696734,0.14440282983696734,Gilbert,7,2550,1
Ridge,Actual,144900,152111.5330057316,-7211.533005731588,-0.04976903385598059,0.04976903385598059,NAmes,5,2172,1
Ridge,Log,144900,146712.92371585703,-1812.9237158570322,-0.012511550834071995,0.012511550834071995,NAmes,5,2172,1
Lasso,Actual,144900,149256.5213394801,-4356.521339480096,-0.03006570972726084,0.03006570972726084,NAmes,5,2172,1
Lasso,Log,144900,146857.34735024205,-1957.347350242053,-0.013508263286694636,0.013508263286694636,NAmes,5,2172,1
Ridge,Actual,107400,76283.18546744302,31116.81453255698,0.28972825449308176,0.28972825449308176,OldTown,3,2445,1
Ridge,Log,107400,94937.0071894544,12462.992810545606,0.1160427635991211,0.1160427635991211,OldTown,3,2445,1
Lasso,Actual,107400,70600.04110582346,36799.95889417654,0.34264393756216516,0.34264393756216516,OldTown,3,2445,1
Lasso,Log,107400,93842.86912745138,13557.130872548616,0.1262302688319238,0.1262302688319238,OldTown,3,2445,1
Ridge,Actual,91000,83219.89279667358,7780.107203326421,0.08549568355303759,0.08549568355303759,MeadowV,4,1450,1
Ridge,Log,91000,100442.71556529336,-9442.715565293358,-0.10376610511311382,0.10376610511311382,MeadowV,4,1450,1
Lasso,Actual,91000,76995.72664766907,14004.273352330929,0.15389311376187834,0.15389311376187834,MeadowV,4,1450,1
Lasso,Log,91000,100380.45626984497,-9380.456269844974,-0.10308193703126345,0.10308193703126345,MeadowV,4,1450,1
Ridge,Actual,135750,88389.65492852172,47360.34507147828,0.34887915338105546,0.34887915338105546,NAmes,4,1904,1
Ridge,Log,135750,103627.6497293706,32122.350270629395,0.23662873127535466,0.23662873127535466,NAmes,4,1904,1
Lasso,Actual,135750,84555.19156489757,51194.80843510243,0.377125660663738,0.377125660663738,NAmes,4,1904,1
Lasso,Log,135750,104676.7539698279,31073.2460301721,0.22890052324252008,0.22890052324252008,NAmes,4,1904,1
Ridge,Actual,127000,127353.44941728779,-353.4494172877894,-0.0027830662778566095,0.0027830662778566095,BrkSide,5,1957,1
Ridge,Log,127000,123568.899623578,3431.100376421993,0.027016538397023566,0.027016538397023566,BrkSide,5,1957,1
Lasso,Actual,127000,129505.36169274496,-2505.361692744962,-0.019727257423188677,0.019727257423188677,BrkSide,5,1957,1
Lasso,Log,127000,124395.15254213916,2604.847457860844,0.020510609904416093,0.020510609904416093,BrkSide,5,1957,1
Ridge,Actual,136500,112543.72687541154,23956.273124588464,0.1755038324145675,0.1755038324145675,Sawyer,4,3536,0
Ridge,Log,136500,107283.64358533487,29216.356414665133,0.2140392411330779,0.2140392411330779,Sawyer,4,3536,0
Lasso,Actual,136500,108314.9845829502,28185.0154170498,0.20648362942893625,0.20648362942893625,Sawyer,4,3536,0
Lasso,Log,136500,110470.12681064772,26029.873189352278,0.19069504168023646,0.19069504168023646,Sawyer,4,3536,0
Ridge,Actual,110000,116864.32062973897,-6864.32062973897,-0.06240291481580881,0.06240291481580881,OldTown,5,1670,1
Ridge,Log,110000,115071.69014058154,-5071.690140581544,-0.04610627400528677,0.04610627400528677,OldTown,5,1670,1
Lasso,Actual,110000,117145.0028375809,-7145.002837580905,-0.0649545712507355,0.0649545712507355,OldTown,5,1670,1
Lasso,Log,110000,113736.40564758604,-3736.4056475860416,-0.033967324068964015,0.033967324068964015,OldTown,5,1670,1
Ridge,Actual,193500,211648.66272555347,-18148.66272555347,-0.09379153863335127,0.09379153863335127,NAmes,6,3038,1
Ridge,Log,193500,190213.03125501823,3286.968744981772,0.016986918578717168,0.016986918578717168,NAmes,6,3038,1
Lasso,Actual,193500,202682.71715841084,-9182.717158410844,-0.04745590262744622,0.04745590262744622,NAmes,6,3038,1
Lasso,Log,193500,183125.94160466263,10374.058395337372,0.053612704885464456,0.053612704885464456,NAmes,6,3038,1
Ridge,Actual,153500,191268.42534602474,-37768.42534602474,-0.24604837358973775,0.24604837358973775,Mitchel,6,2574,1
Ridge,Log,153500,169828.03827565067,-16328.038275650673,-0.10637158485765912,0.10637158485765912,Mitchel,6,2574,1
Lasso,Actual,153500,186081.44624404272,-32581.446244042716,-0.2122569787885519,0.2122569787885519,Mitchel,6,2574,1
Lasso,Log,153500,166500.71842904508,-13000.718429045082,-0.08469523406544027,0.08469523406544027,Mitchel,6,2574,1
Ridge,Actual,245000,256585.19820478925,-11585.198204789252,-0.04728652328485409,0.04728652328485409,Somerst,8,3126,1
Ridge,Log,245000,246624.22978505498,-1624.2297850549803,-0.006629509326755022,0.006629509326755022,Somerst,8,3126,1
Lasso,Actual,245000,258071.53364275416,-13071.533642754162,-0.053353198541853726,0.053353198541853726,Somerst,8,3126,1
Lasso,Log,245000,249990.1420487453,-4990.1420487453,-0.02036792672957265,0.02036792672957265,Somerst,8,3126,1
Ridge,Actual,126500,124859.36694849047,1640.6330515095324,0.012969431237229505,0.012969431237229505,NAmes,5,2130,1
Ridge,Log,126500,125189.1910722905,1310.8089277094987,0.010362125910747024,0.010362125910747024,NAmes,5,2130,1
Lasso,Actual,126500,122998.1119166616,3501.888083338403,0.027682909749710695,0.027682909749710695,NAmes,5,2130,1
Lasso,Log,126500,123551.62632844846,2948.3736715515406,0.023307301751395577,0.023307301751395577,NAmes,5,2130,1
Ridge,Actual,168500,184258.38260425796,-15758.38260425796,-0.09352155848224308,0.09352155848224308,Gilbert,7,1858,1
Ridge,Log,168500,182008.87776805199,-13508.877768051985,-0.08017138141277143,0.08017138141277143,Gilbert,7,1858,1
Lasso,Actual,168500,189300.12052466752,-20800.120524667524,-0.12344285177844228,0.12344285177844228,Gilbert,7,1858,1
Lasso,Log,168500,184083.57181307246,-15583.571813072456,-0.09248410571556354,0.09248410571556354,Gilbert,7,1858,1
Ridge,Actual,260000,258833.3743398261,1166.625660173886,0.0044870217698995615,0.0044870217698995615,NoRidge,8,3705,1
Ridge,Log,260000,251379.26704764928,8620.732952350721,0.033156665201348925,0.033156665201348925,NoRidge,8,3705,1
Lasso,Actual,260000,263405.20477620605,-3405.204776206054,-0.013096941446946361,0.013096941446946361,NoRidge,8,3705,1
Lasso,Log,260000,256682.98692996852,3317.0130700314767,0.01275774257704414,0.01275774257704414,NoRidge,8,3705,1
Ridge,Actual,174000,178700.37564351468,-4700.375643514679,-0.02701365312364758,0.02701365312364758,Gilbert,6,2244,1
Ridge,Log,174000,176803.29715281198,-2803.2971528119815,-0.016110903177080353,0.016110903177080353,Gilbert,6,2244,1
Lasso,Actual,174000,179613.11464097077,-5613.114640970773,-0.03225927954580904,0.03225927954580904,Gilbert,6,2244,1
Lasso,Log,174000,180512.88406588402,-6512.88406588402,-0.03743036819473575,0.03743036819473575,Gilbert,6,2244,1
Ridge,Actual,164500,148790.546251325,15709.453748675005,0.09549819908009122,0.09549819908009122,Somerst,6,1836,1
Ridge,Log,164500,147905.55312354618,16594.446876453818,0.10087809651339708,0.10087809651339708,Somerst,6,1836,1
Lasso,Actual,164500,145499.84859195206,19000.15140804794,0.11550244017050419,0.11550244017050419,Somerst,6,1836,1
Lasso,Log,164500,148096.72888452737,16403.271115472628,0.09971593383266035,0.09971593383266035,Somerst,6,1836,1
Ridge,Actual,85000,71184.12522829976,13815.87477170024,0.16253970319647343,0.16253970319647343,IDOTRR,3,2026,0
Ridge,Log,85000,75581.17515869517,9418.824841304828,0.11080970401535091,0.11080970401535091,IDOTRR,3,2026,0
Lasso,Actual,85000,66206.98014482175,18793.019855178252,0.2210943512373912,0.2210943512373912,IDOTRR,3,2026,0
Lasso,Log,85000,74056.43397395544,10943.566026044558,0.12874783560052422,0.12874783560052422,IDOTRR,3,2026,0
Ridge,Actual,123600,113416.42188851167,10183.578111488328,0.08239140866899942,0.08239140866899942,CollgCr,4,1980,0
Ridge,Log,123600,109859.48185111747,13740.518148882533,0.11116924068675188,0.11116924068675188,CollgCr,4,1980,0
Lasso,Actual,123600,108910.3953872043,14689.604612795694,0.11884793376048296,0.11884793376048296,CollgCr,4,1980,0
Lasso,Log,123600,110945.22153098592,12654.778469014083,0.10238493906969323,0.10238493906969323,CollgCr,4,1980,0
Ridge,Actual,109900,90712.85323262593,19187.14676737407,0.17458732272405886,0.17458732272405886,NAmes,4,1040,1
Ridge,Log,109900,94323.08797042457,15576.912029575426,0.14173714312625502,0.14173714312625502,NAmes,4,1040,1
Lasso,Actual,109900,88032.70549676746,21867.294503232537,0.19897447227691117,0.19897447227691117,NAmes,4,1040,1
Lasso,Log,109900,97826.91942508865,12073.08057491135,0.10985514626852912,0.10985514626852912,NAmes,4,1040,1
Ridge,Actual,98600,136455.78911756712,-37855.789117567125,-0.38393295251082277,0.38393295251082277,NAmes,5,2470,1
Ridge,Log,98600,118911.05524546164,-20311.05524546164,-0.20599447510610183,0.20599447510610183,NAmes,5,2470,1
Lasso,Actual,98600,136808.01514047344,-38208.015140473435,-0.38750522454841213,0.38750522454841213,NAmes,5,2470,1
Lasso,Log,98600,119284.49437195322,-20684.494371953217,-0.2097818901820813,0.2097818901820813,NAmes,5,2470,1
Ridge,Actual,163500,134491.1604085735,29008.839591426513,0.17742409536040682,0.17742409536040682,Crawfor,5,1840,1
Ridge,Log,163500,130312.11876412445,33187.88123587555,0.2029839830940401,0.2029839830940401,Crawfor,5,1840,1
Lasso,Actual,163500,136027.22497391555,27472.775026084448,0.16802920505250427,0.16802920505250427,Crawfor,5,1840,1
Lasso,Log,163500,130964.76969763242,32535.230302367578,0.19899223426524512,0.19899223426524512,Crawfor,5,1840,1
Ridge,Actual,133900,172453.50870264872,-38553.508702648716,-0.2879276228726566,0.2879276228726566,OldTown,6,3505,1
Ridge,Log,133900,162526.75369304675,-28626.753693046747,-0.21379203654254478,0.21379203654254478,OldTown,6,3505,1
Lasso,Actual,133900,178490.32578290845,-44590.32578290845,-0.33301214176929383,0.33301214176929383,OldTown,6,3505,1
Lasso,Log,133900,162907.73936542435,-29007.73936542435,-0.21663733656030135,0.21663733656030135,OldTown,6,3505,1
Ridge,Actual,204750,203674.26842574042,1075.731574259582,0.005253878262562061,0.005253878262562061,CollgCr,6,2610,1
Ridge,Log,204750,192549.78644380232,12200.213556197676,0.05958590259437204,0.05958590259437204,CollgCr,6,2610,1
Lasso,Actual,204750,199178.60893726995,5571.39106273005,0.027210701161074727,0.027210701161074727,CollgCr,6,2610,1
Lasso,Log,204750,187977.85250372303,16772.14749627697,0.08191525028706702,0.08191525028706702,CollgCr,6,2610,1
Ridge,Actual,185000,190148.14796132178,-5148.147961321782,-0.027827826817955575,0.027827826817955575,Gilbert,6,2150,1
Ridge,Log,185000,192258.58110694715,-7258.581106947153,-0.03923557355106569,0.03923557355106569,Gilbert,6,2150,1
Lasso,Actual,185000,185874.5769820986,-874.5769820986025,-0.004727443146478932,0.004727443146478932,Gilbert,6,2150,1
Lasso,Log,185000,191804.45118759773,-6804.451187597733,-0.036780817230258014,0.036780817230258014,Gilbert,6,2150,1
Ridge,Actual,214000,220355.45744264993,-6355.457442649931,-0.029698399264719306,0.029698399264719306,CollgCr,7,3176,1
Ridge,Log,214000,202814.07371754656,11185.926282453438,0.05227068356286653,0.05227068356286653,CollgCr,7,3176,1
Lasso,Actual,214000,221183.99301359145,-7183.993013591447,-0.03357006081117499,0.03357006081117499,CollgCr,7,3176,1
Lasso,Log,214000,199976.91495416535,14023.085045834654,0.06552843479361987,0.06552843479361987,CollgCr,7,3176,1
Ridge,Actual,94750,109021.79444874561,-14271.794448745612,-0.1506257989313521,0.1506257989313521,Edwards,4,1920,1
Ridge,Log,94750,114880.73754176733,-20130.737541767332,-0.21246160993949692,0.21246160993949692,Edwards,4,1920,1
Lasso,Actual,94750,101762.47281537435,-7012.472815374349,-0.07401026718073192,0.07401026718073192,Edwards,4,1920,1
Lasso,Log,94750,111960.76239339788,-17210.762393397876,-0.1816439302733285,0.1816439302733285,Edwards,4,1920,1
Ridge,Actual,83000,73378.1182117457,9621.881788254293,0.11592628660547341,0.11592628660547341,Edwards,5,1293,1
Ridge,Log,83000,91101.05817227955,-8101.058172279547,-0.09760311050939213,0.09760311050939213,Edwards,5,1293,1
Lasso,Actual,83000,79334.43531899524,3665.564681004762,0.04416342989162364,0.04416342989162364,Edwards,5,1293,1
Lasso,Log,83000,92993.6784317942,-9993.678431794193,-0.12040576423848424,0.12040576423848424,Edwards,5,1293,1
Ridge,Actual,128950,116843.31860514022,12106.681394859785,0.09388663353904447,0.09388663353904447,NAmes,4,2175,0
Ridge,Log,128950,106704.20332015883,22245.796679841165,0.17251490251912496,0.17251490251912496,NAmes,4,2175,0
